,prod_id,prod_desc,prod_long_desc,theme_name,ages,piece_count,set_name,country,list_price,num_reviews,play_star_rating,review_difficulty,star_rating,val_star_rating
843,10257,blah,blahblah,Creator Expert,16+,2670,Carousel,AU,227.9924,53.0,4.2,Challenging,4.4,4.2
844,10247,blah,blahblah,Creator Expert,16+,2464,Ferris Wheel,AU,220.3924,91.0,4.9,Challenging,4.9,4.7
845,10243,blah,blahblah,Creator Expert,16+,2469,Parisian Restaurant,AU,189.9924,202.0,4.7,Challenging,4.9,4.7
846,10251,blah,blahblah,Creator Expert,16+,2382,Brick Bank,AU,189.9924,115.0,4.5,Challenging,4.7,4.2
847,10246,blah,blahblah,Creator Expert,16+,2262,Detective’s Office,AU,174.7924,177.0,4.4,Challenging,4.6,4.4
848,10258,blah,blahblah,Creator Expert,16+,1686,London Bus,AU,151.9924,53.0,4.1,Average,4.6,4.3
849,10220,blah,blahblah,Creator Expert,16+,1334,Volkswagen T1 Camper Van,AU,129.19240000000002,337.0,4.3,Challenging,4.7,4.5
850,10252,blah,blahblah,Creator Expert,16+,1167,Volkswagen Beetle,AU,113.9924,66.0,4.5,Average,4.9,4.7
851,10242,blah,blahblah,Creator Expert,16+,1077,MINI Cooper,AU,113.9924,134.0,4.4,Average,4.7,4.5
852,10249,blah,blahblah,Creator Expert,12+,898,Winter Toy Shop,AU,83.5924,142.0,3.9,Average,3.8,3.7
853,70922,blah,blahblah,THE LEGO® BATMAN MOVIE,14+,3444,The Joker™ Manor,AU,303.9924000000001,19.0,4.9,Challenging,5.0,4.9
854,76087,blah,blahblah,DC Comics™ Super Heroes,9-14,955,Flying Fox: Batmobile Airlift Attack,AU,136.7924,13.0,4.1,Average,3.7,3.0
855,76086,blah,blahblah,DC Comics™ Super Heroes,7-14,622,Knightcrawler Tunnel Attack,AU,60.7924,6.0,5.0,Average,5.0,4.8
856,70921,blah,blahblah,THE LEGO® BATMAN MOVIE,7-14,425,Harley Quinn™ Cannonball Attack,AU,60.7924,5.0,3.2,Average,3.2,2.6
857,76097,blah,blahblah,DC Comics™ Super Heroes,7-14,406,Lex Luthor™ Mech Takedown,AU,45.59240000000001,5.0,5.0,Average,4.8,4.8
858,76098,blah,blahblah,DC Comics™ Super Heroes,6-12,271,Speed Force Freeze Pursuit,AU,37.9924,6.0,4.5,Easy,4.8,4.5
859,70919,blah,blahblah,THE LEGO® BATMAN MOVIE,7-14,267,The Justice League™ Anniversary Party,AU,37.9924,5.0,3.6,Easy,3.2,3.4
860,70920,blah,blahblah,THE LEGO® BATMAN MOVIE,7-14,293,Egghead™ Mech Food Fight,AU,37.9924,11.0,4.9,Average,4.7,4.6
861,10753,blah,blahblah,Juniors,4-7,151,The Joker™ Batcave Attack,AU,30.3924,1.0,5.0,Easy,5.0,5.0
862,76096,blah,blahblah,DC Comics™ Super Heroes,6-12,199,Superman™ & Krypto™ Team-Up,AU,30.3924,1.0,5.0,Average,5.0,5.0
863,76085,blah,blahblah,DC Comics™ Super Heroes,6-12,197,Battle of Atlantis,AU,26.5924,9.0,3.9,Easy,4.2,3.9
864,70918,blah,blahblah,THE LEGO® BATMAN MOVIE,7-14,198,The Bat-Dune Buggy,AU,26.5924,2.0,4.0,nan,4.5,4.0
865,70923,blah,blahblah,THE LEGO® BATMAN MOVIE,8-14,643,The Bat-Space Shuttle,AU,91.1924,9.0,4.4,Average,4.8,3.5
866,71242,blah,blahblah,DIMENSIONS™,7-14,259,Ghostbusters™ Story Pack,AU,53.162000000000006,5.0,4.8,Average,4.2,3.6
867,71264,blah,blahblah,DIMENSIONS™,7-14,156,THE LEGO® BATMAN MOVIE Story Pack,AU,53.162000000000006,2.0,4.5,Easy,4.5,3.5
868,71248,blah,blahblah,DIMENSIONS™,7-14,76,Mission: Impossible™ Level Pack,AU,37.962,6.0,4.2,Easy,4.5,3.4
869,71228,blah,blahblah,DIMENSIONS™,7-14,115,The Ghostbusters™ Level Pack,AU,37.962,7.0,4.4,Easy,4.7,4.3
870,71245,blah,blahblah,DIMENSIONS™,7-14,102,Adventure Time™ Level Pack,AU,37.962,4.0,4.8,Very Easy,4.5,4.0
871,71247,blah,blahblah,DIMENSIONS™,7-14,119,Harry Potter™ Team Pack,AU,30.362,4.0,5.0,Easy,5.0,4.3
872,71246,blah,blahblah,DIMENSIONS™,7-14,96,Adventure Time™ Team Pack,AU,30.362,3.0,5.0,Easy,4.7,4.0
873,71346,blah,blahblah,DIMENSIONS™,7-14,93,The Powerpuff Girls™ Team Pack,AU,30.362,,,nan,,
874,71229,blah,blahblah,DIMENSIONS™,7-14,92,DC Comics™ Team Pack,AU,30.362,2.0,4.0,Easy,4.0,3.5
875,71255,blah,blahblah,DIMENSIONS™,7-14,105,Teen Titans Go!™ Team Pack,AU,30.362,2.0,3.5,Easy,4.0,3.5
876,71349,blah,blahblah,DIMENSIONS™,7-14,56,Beetlejuice™ Fun Pack,AU,18.962,1.0,5.0,Easy,5.0,5.0
877,71238,blah,blahblah,DIMENSIONS™,7-14,40,Cyberman™ Fun Pack,AU,18.962,7.0,4.5,Easy,4.6,4.3
878,71344,blah,blahblah,DIMENSIONS™,7-14,57,Excalibur Batman™ Fun Pack,AU,18.962,1.0,5.0,Average,5.0,5.0
879,71343,blah,blahblah,DIMENSIONS™,7-14,56,The Powerpuff Girls™ Fun Pack,AU,18.962,1.0,4.0,Easy,5.0,5.0
880,71251,blah,blahblah,DIMENSIONS™,7-14,73,A-Team™ Fun Pack,AU,18.962,3.0,3.7,Easy,4.3,4.0
881,71234,blah,blahblah,DIMENSIONS™,7-14,58,Sensei Wu Fun Pack,AU,18.962,2.0,4.5,Easy,4.5,4.0
882,71240,blah,blahblah,DIMENSIONS™,7-14,52,Bane™ Fun Pack,AU,18.962,2.0,3.5,Easy,4.0,3.5
883,71287,blah,blahblah,DIMENSIONS™,7-14,56,Teen Titans Go!™ Fun Pack,AU,18.962,,,nan,,
884,71286,blah,blahblah,DIMENSIONS™,7-14,55,Knight Rider™ Fun Pack,AU,18.962,3.0,4.0,Easy,4.0,3.7
885,71040,blah,blahblah,Disney™,16+,4080,The Disney Castle,AU,379.9924,171.0,4.5,Challenging,4.7,4.5
886,71042,blah,blahblah,Disney™,14+,2294,Silent Mary,AU,265.99240000000003,52.0,3.3,Average,4.5,4.3
887,41154,blah,blahblah,Disney™,6-12,585,Cinderella's Dream Castle,AU,91.1924,3.0,4.3,Challenging,4.3,3.3
888,41148,blah,blahblah,Disney™,6-12,701,Elsa's Magical Ice Palace,AU,91.1924,5.0,4.0,Average,4.0,3.8
889,41153,blah,blahblah,Disney™,6-12,380,Ariel's Royal Celebration Boat,AU,53.1924,3.0,4.3,Average,4.3,3.3
890,10744,blah,blahblah,Juniors,4-7,191,Thunder Hollow Crazy 8 Race,AU,45.59240000000001,2.0,5.0,Average,5.0,4.5
891,41152,blah,blahblah,Disney™,6-12,322,Sleeping Beauty's Fairytale Castle,AU,45.59240000000001,3.0,4.7,Easy,4.3,4.3
892,41150,blah,blahblah,Disney™,6-12,307,Moana’s Ocean Voyage,AU,41.7924,3.0,4.7,Easy,4.7,4.7
893,41146,blah,blahblah,Disney™,6-12,350,Cinderella's Enchanted Evening,AU,41.7924,4.0,4.3,Average,4.8,4.3
894,41145,blah,blahblah,Disney™,5-12,222,Ariel and the Magical Spell,AU,30.3924,2.0,5.0,Average,5.0,4.5
895,10743,blah,blahblah,Juniors,4-7,116,Smokey's Garage,AU,22.7924,2.0,5.0,Easy,4.5,5.0
896,41155,blah,blahblah,Disney™,5-12,125,Elsa's Market Adventure,AU,22.7924,,,nan,,
897,10742,blah,blahblah,Juniors,4-7,95,Willy's Butte Speed Training,AU,22.7924,2.0,2.5,Easy,3.0,3.0
898,10736,blah,blahblah,Juniors,4-7,94,Anna & Elsa's Frozen Playground,AU,22.7924,3.0,4.7,Average,4.7,4.7
899,41151,blah,blahblah,Disney™,5-12,104,Mulan's Training Day,AU,15.1924,1.0,5.0,Average,5.0,5.0
900,10730,blah,blahblah,Juniors,4-7,47,Lightning McQueen Speed Launcher,AU,12.1524,8.0,3.9,Very Easy,4.0,3.9
901,10733,blah,blahblah,Juniors,4-7,62,Mater's Junkyard,AU,12.1524,3.0,4.3,Easy,4.7,5.0
902,10732,blah,blahblah,Juniors,4-7,75,Guido and Luigi's Pit Stop,AU,12.1524,1.0,5.0,nan,5.0,5.0
903,10731,blah,blahblah,Juniors,4-7,59,Cruz Ramirez Race Simulator,AU,12.1524,3.0,4.3,Easy,5.0,4.3
904,40307,blah,blahblah,Disney™,6+,115,Castle Interior Kit,AU,11.3924,1.0,4.0,Easy,5.0,4.0
905,40388,blah,blahblah,Disney™,6+,80,Mini-Doll Dress-Up Kit,AU,11.3924,1.0,5.0,Easy,5.0,5.0
906,10880,blah,blahblah,DUPLO®,2-5,22,T. rex Tower,AU,30.3924,,,nan,,
907,10879,blah,blahblah,DUPLO®,2-5,24,Gentle Giants Petting Zoo,AU,22.7924,1.0,,nan,5.0,
908,10508,blah,blahblah,DUPLO®,2-5,134,Deluxe Train Set,AU,121.5924,22.0,4.6,Average,4.1,3.7
909,10805,blah,blahblah,DUPLO®,2-5,163,Around the World,AU,121.5924,8.0,4.9,Easy,5.0,4.8
910,10840,blah,blahblah,DUPLO®,2-5,106,Big Fair,AU,91.1924,1.0,4.0,Easy,5.0,4.0
911,10813,blah,blahblah,DUPLO®,2-5,67,Big Construction Site,AU,68.3924,1.0,5.0,Average,5.0,5.0
912,10836,blah,blahblah,DUPLO®,2-5,98,Town Square,AU,68.3924,,,nan,,
913,10869,blah,blahblah,DUPLO®,2-5,104,Farm Adventures,AU,68.3924,,,nan,,
914,10846,blah,blahblah,DUPLO®,2-5,28,Flo's Café,AU,60.7924,3.0,5.0,Easy,5.0,4.5
915,10507,blah,blahblah,DUPLO®,2-5,52,My First Train Set,AU,53.1924,11.0,4.9,Easy,4.7,4.4
916,10844,blah,blahblah,DUPLO®,2-5,70,Minnie Mouse Bow-tique,AU,53.1924,,,nan,,
917,10841,blah,blahblah,DUPLO®,2-5,61,Fun Family Fair,AU,53.1924,,,nan,,
918,10835,blah,blahblah,DUPLO®,2-5,69,Family House,AU,45.59240000000001,,,nan,,
919,10864,blah,blahblah,DUPLO®,2-5,71,Large Playground Brick Box,AU,45.59240000000001,,,nan,,
920,10854,blah,blahblah,DUPLO®,2-5,120,LEGO® DUPLO® Creative Box,AU,45.59240000000001,,,nan,,
921,10572,blah,blahblah,DUPLO®,1½-5,65,LEGO® DUPLO® All-in-One-Box-of-Fun,AU,37.9924,4.0,4.8,Very Easy,5.0,4.0
922,10827,blah,blahblah,DUPLO®,2-5,48,Mickey & Friends Beach House,AU,37.9924,3.0,5.0,Very Easy,5.0,5.0
923,10868,blah,blahblah,DUPLO®,2-5,59,Farm Pony Stable,AU,34.1924,,,nan,,
924,10597,blah,blahblah,DUPLO®,2-5,24,Mickey & Minnie Birthday Parade,AU,30.3924,4.0,5.0,Easy,4.8,4.7
925,10834,blah,blahblah,DUPLO®,2-5,57,Pizzeria,AU,30.3924,2.0,5.0,Average,5.0,5.0
926,10848,blah,blahblah,DUPLO®,1½-3,80,My First Bricks,AU,30.3924,,,nan,,
927,10823,blah,blahblah,DUPLO®,2-5,28,Batwing Adventure,AU,30.3924,3.0,4.3,Average,4.3,3.3
928,10857,blah,blahblah,DUPLO®,2-5,31,Piston Cup Race,AU,30.3924,1.0,5.0,Easy,5.0,4.0
929,10863,blah,blahblah,DUPLO®,1½-3,34,My First Animal Brick Box,AU,30.3924,,,nan,,
930,10876,blah,blahblah,DUPLO®,2-5,38,Spider-Man & Hulk Adventures,AU,30.3924,,,nan,,
931,10865,blah,blahblah,DUPLO®,1½-5,70,Fun Creations,AU,30.3924,,,nan,,
932,10871,blah,blahblah,DUPLO®,2-5,29,Airport,AU,30.3924,,,nan,,
933,10878,blah,blahblah,DUPLO®,2-5,37,Rapunzel´s Tower,AU,30.3924,1.0,5.0,Very Easy,5.0,5.0
934,10847,blah,blahblah,DUPLO®,1½-3,23,Number Train,AU,22.7924,5.0,5.0,Easy,5.0,4.8
935,10812,blah,blahblah,DUPLO®,2-5,26,Truck & Tracked Excavator,AU,22.7924,2.0,5.0,Average,5.0,5.0
936,10592,blah,blahblah,DUPLO®,2-5,26,Fire Truck,AU,22.7924,2.0,5.0,Very Easy,5.0,5.0
937,10816,blah,blahblah,DUPLO®,1½-5,36,My First Cars and Trucks,AU,22.7924,6.0,4.8,Easy,5.0,4.7
938,10833,blah,blahblah,DUPLO®,2-5,39,Preschool,AU,22.7924,2.0,5.0,Average,5.0,5.0
939,10867,blah,blahblah,DUPLO®,2-5,26,Farmers' Market,AU,22.7924,,,nan,,
940,10845,blah,blahblah,DUPLO®,1½-3,24,My First Carousel,AU,22.7924,6.0,2.2,Average,2.2,3.2
941,10856,blah,blahblah,DUPLO®,2-5,23,Mater´s Shed,AU,22.7924,1.0,5.0,Easy,5.0,5.0
942,10818,blah,blahblah,DUPLO®,1½-5,29,My First Truck,AU,22.7924,,,nan,,
943,10839,blah,blahblah,DUPLO®,2-5,32,Shooting Gallery,AU,22.7924,,,nan,,
944,10877,blah,blahblah,DUPLO®,2-5,19,Belle´s Tea Party,AU,22.7924,1.0,3.0,nan,4.0,4.0
945,10861,blah,blahblah,DUPLO®,1½-3,28,My First Emotions,AU,22.7924,,,nan,,
946,10809,blah,blahblah,DUPLO®,2-5,15,Police Patrol,AU,17.4724,1.0,3.0,Easy,4.0,3.0
947,10843,blah,blahblah,DUPLO®,2-5,15,Mickey Racer,AU,15.1924,,,nan,,
948,10832,blah,blahblah,DUPLO®,2-5,19,Birthday Picnic,AU,15.1924,,,nan,,
949,10862,blah,blahblah,DUPLO®,1½-3,41,My First Celebration,AU,15.1924,,,nan,,
950,2304,blah,blahblah,DUPLO®,1½-5,1,LEGO® DUPLO® Green Baseplate,AU,13.6724,15.0,4.4,Easy,4.0,3.3
951,10858,blah,blahblah,DUPLO®,1½-3,18,My First Puzzle Pets,AU,12.1524,,,nan,,
952,10870,blah,blahblah,DUPLO®,2-5,16,Farm Animals,AU,9.8724,,,nan,,
953,10838,blah,blahblah,DUPLO®,2-5,15,Family Pets,AU,9.8724,2.0,5.0,Very Easy,5.0,5.0
954,10851,blah,blahblah,DUPLO®,1½-3,6,My First Bus,AU,6.0724,,,nan,,
955,10859,blah,blahblah,DUPLO®,1½-3,6,My First Ladybug,AU,6.0724,,,nan,,
956,10860,blah,blahblah,DUPLO®,1½-3,6,My First Race Car,AU,6.0724,,,nan,,
957,41194,blah,blahblah,Elves,9-12,646,Noctura's Tower & the Earth Fox Rescue,AU,68.3924,2.0,5.0,nan,4.5,3.0
958,41193,blah,blahblah,Elves,8-12,451,Aira & the Song of the Wind Dragon,AU,37.9924,2.0,4.5,Average,5.0,4.5
959,41192,blah,blahblah,Elves,8-12,360,Azari & the Fire Lion Capture,AU,34.1924,2.0,4.0,Average,4.0,3.5
960,41191,blah,blahblah,Elves,7-12,205,Naida & the Water Turtle Ambush,AU,22.7924,2.0,5.0,Average,5.0,5.0
961,41190,blah,blahblah,Elves,7-12,149,Emily Jones & the Eagle Getaway,AU,15.1924,2.0,5.0,Easy,5.0,5.0
962,41188,blah,blahblah,Elves,8-12,695,Breakout from the Goblin King's Fortress,AU,75.9924,1.0,,nan,5.0,
963,41187,blah,blahblah,Elves,8-12,460,Rosalyn's Healing Hideout,AU,45.59240000000001,6.0,4.5,Average,4.3,4.2
964,41183,blah,blahblah,Elves,8-12,339,The Goblin King's Evil Dragon,AU,34.1924,8.0,4.3,Average,4.3,4.4
965,41186,blah,blahblah,Elves,7-12,145,Azari & the Goblin Forest Escape,AU,18.9924,2.0,5.0,Average,5.0,3.5
966,41318,blah,blahblah,Friends,7-12,871,Heartlake Hospital,AU,113.9924,4.0,5.0,Average,4.8,4.0
967,41130,blah,blahblah,Friends,8-12,1124,Amusement Park Roller Coaster,AU,113.9924,17.0,4.8,Average,4.8,4.5
968,41317,blah,blahblah,Friends,7-12,603,Sunshine Catamaran,AU,75.9924,2.0,5.0,Challenging,4.5,5.0
969,41314,blah,blahblah,Friends,6-12,622,Stephanie's House,AU,75.9924,8.0,4.6,Average,4.1,3.3
970,41340,blah,blahblah,Friends,6-12,722,Friendship House,AU,75.9924,7.0,4.6,Average,4.1,4.0
971,41126,blah,blahblah,Friends,6-12,575,Heartlake Riding Club,AU,68.3924,5.0,5.0,Average,5.0,5.0
972,41339,blah,blahblah,Friends,7-12,488,Mia's Camper Van,AU,60.7924,,,nan,,
973,41324,blah,blahblah,Friends,8-12,585,Snow Resort Ski Lift,AU,60.7924,3.0,3.3,Average,3.7,3.7
974,41313,blah,blahblah,Friends,6-12,589,Heartlake Summer Pool,AU,60.7924,6.0,4.8,Easy,4.5,4.0
975,41320,blah,blahblah,Friends,6-12,370,Heartlake Frozen Yogurt Shop,AU,53.1924,,,nan,,
976,41325,blah,blahblah,Friends,6-12,326,Heartlake City Playground,AU,53.1924,3.0,4.0,Challenging,3.7,3.0
977,41338,blah,blahblah,Friends,6-12,460,Stephanie's Sports Arena,AU,45.59240000000001,1.0,4.0,Average,4.0,1.0
978,41323,blah,blahblah,Friends,7-12,402,Snow Resort Chalet,AU,45.59240000000001,4.0,5.0,Average,5.0,4.5
979,41335,blah,blahblah,Friends,6-12,351,Mia's Tree House,AU,37.9924,2.0,5.0,Challenging,5.0,5.0
980,41319,blah,blahblah,Friends,6-12,246,Snow Resort Hot Chocolate Van,AU,37.9924,3.0,5.0,Easy,4.0,4.0
981,41336,blah,blahblah,Friends,6-12,378,Emma's Art Café,AU,34.1924,3.0,4.7,Average,2.7,3.3
982,41334,blah,blahblah,Friends,6-12,229,Andrea's Park Performance,AU,34.1924,1.0,5.0,Average,5.0,5.0
983,41316,blah,blahblah,Friends,6-12,309,Andrea's Speedboat Transporter,AU,34.1924,1.0,5.0,Easy,5.0,5.0
984,41322,blah,blahblah,Friends,6-12,307,Snow Resort Ice Rink,AU,30.3924,2.0,5.0,Average,4.5,4.5
985,41311,blah,blahblah,Friends,6-12,289,Heartlake Pizzeria,AU,30.3924,7.0,3.8,Easy,4.1,3.7
986,41333,blah,blahblah,Friends,6-12,223,Olivia's Mission Vehicle,AU,22.7924,1.0,5.0,nan,5.0,5.0
987,41332,blah,blahblah,Friends,6-12,210,Emma's Art Stand,AU,22.7924,,,nan,,
988,10749,blah,blahblah,Juniors,4-7,115,Mia's Organic Food Market,AU,22.7924,,,nan,,
989,41315,blah,blahblah,Friends,6-12,186,Heartlake Surf Shop,AU,22.7924,4.0,5.0,Easy,4.5,4.8
990,41330,blah,blahblah,Friends,6-12,119,Stephanie's Soccer Practice,AU,15.1924,,,nan,,
991,41329,blah,blahblah,Friends,6-12,163,Olivia's Deluxe Bedroom,AU,15.1924,1.0,5.0,Easy,4.0,2.0
992,40171,blah,blahblah,Friends,6+,249,LEGO® Friends Buildable Hedgehog Storage,AU,15.1924,2.0,5.0,Average,5.0,5.0
993,10748,blah,blahblah,Juniors,4-7,67,Emma's Pet Party,AU,12.1524,2.0,5.0,Very Easy,5.0,4.0
994,41328,blah,blahblah,Friends,6-12,95,Stephanie's Bedroom,AU,12.1524,2.0,4.5,Easy,5.0,5.0
995,41327,blah,blahblah,Friends,6-12,86,Mia's Bedroom,AU,12.1524,3.0,2.3,Average,3.0,2.7
996,75827,blah,blahblah,Ghostbusters™,16+,4634,Firehouse Headquarters,AU,379.9924,130.0,4.7,Challenging,4.8,4.7
997,21313,blah,blahblah,Ideas,12+,962,Ship in a Bottle,AU,91.1924,83.0,3.7,Average,4.5,4.2
998,21310,blah,blahblah,Ideas,12+,2049,Old Fishing Store,AU,189.9924,79.0,4.8,Average,5.0,4.7
999,21309,blah,blahblah,Ideas,14+,1969,LEGO® NASA Apollo Saturn V,AU,129.19240000000002,367.0,4.6,Challenging,4.9,4.9
1000,21308,blah,blahblah,Ideas,9+,496,Adventure Time™,AU,60.7924,23.0,3.6,Easy,3.3,2.7
1001,21312,blah,blahblah,Ideas,10+,231,Women of NASA,AU,37.9924,33.0,4.4,Easy,4.6,4.5
1002,21314,blah,blahblah,Ideas,10+,230,TRON: Legacy,AU,37.9924,30.0,4.1,Easy,4.4,3.7
1003,10757,blah,blahblah,Juniors,4-7,85,Raptor Rescue Truck,AU,30.3924,,,nan,,
1004,10760,blah,blahblah,Juniors,4-7,149,Underminer Bank Heist,AU,30.3924,,,nan,,
1005,10759,blah,blahblah,Juniors,4-7,95,Elastigirl's Rooftop Pursuit,AU,30.3924,,,nan,,
1006,10756,blah,blahblah,Juniors,4-7,84,Pteranodon Escape,AU,22.7924,,,nan,,
1007,10745,blah,blahblah,Juniors,5-8,266,Florida 500 Final Race,AU,60.7924,1.0,5.0,Challenging,5.0,5.0
1008,10746,blah,blahblah,Juniors,4-7,100,Mia's Farm Suitcase,AU,30.3924,2.0,5.0,Easy,5.0,4.5
1009,10734,blah,blahblah,Juniors,4-7,175,Demolition Site,AU,30.3924,2.0,5.0,nan,5.0,4.0
1010,10740,blah,blahblah,Juniors,4-7,110,Fire Patrol Suitcase,AU,30.3924,1.0,,Easy,4.0,
1011,10754,blah,blahblah,Juniors,4-7,125,Spider-Man vs. Scorpion Street Showdown,AU,22.7924,1.0,5.0,nan,4.0,4.0
1012,10739,blah,blahblah,Juniors,4-7,108,Shark Attack,AU,22.7924,2.0,4.5,Easy,4.5,4.0
1013,10755,blah,blahblah,Juniors,4-7,131,Zane's Ninja Boat Pursuit,AU,22.7924,,,nan,,
1014,10737,blah,blahblah,Juniors,4-7,63,Batman™ vs. Mr. Freeze™,AU,17.4724,2.0,4.0,Easy,4.5,4.0
1015,10738,blah,blahblah,Juniors,4-7,67,Snow White's Forest Cottage,AU,17.4724,2.0,5.0,Average,5.0,5.0
1016,10758,blah,blahblah,Juniors,4-7,150,T. rex Breakout,AU,60.7924,,,nan,,
1017,10761,blah,blahblah,Juniors,4-7,178,The Great Home Escape,AU,37.9924,,,nan,,
1018,75930,blah,blahblah,Indoraptor Rampage at Lockwood Estate,8-12,1019,Indoraptor Rampage at Lockwood Estate,AU,151.9924,2.0,5.0,Easy,5.0,4.0
1019,75929,blah,blahblah,Carnotaurus Gyrosphere Escape,7-12,577,Carnotaurus Gyrosphere Escape,AU,91.1924,1.0,,nan,5.0,
1020,75933,blah,blahblah,T. rex Transport,7-12,609,T. rex Transport,AU,75.9924,,,nan,,
1021,75932,blah,blahblah,Jurassic Park Velociraptor Chase,6-12,360,Jurassic Park Velociraptor Chase,AU,53.1924,4.0,4.8,Average,5.0,4.3
1022,75931,blah,blahblah,Dilophosaurus Outpost Attack,7-12,289,Dilophosaurus Outpost Attack,AU,53.1924,1.0,3.0,Easy,4.0,3.0
1023,75928,blah,blahblah,Blue's Helicopter Pursuit,7-12,397,Blue's Helicopter Pursuit,AU,53.1924,,,nan,,
1024,75927,blah,blahblah,Stygimoloch Breakout,6-12,222,Stygimoloch Breakout,AU,37.9924,2.0,4.5,Average,5.0,4.5
1025,75926,blah,blahblah,Pteranodon Chase,6-12,126,Pteranodon Chase,AU,26.5924,1.0,3.0,Easy,4.0,2.0
1026,76105,blah,blahblah,Marvel Super Heroes,14+,1363,The Hulkbuster: Ultron Edition,AU,151.9924,52.0,3.2,Average,3.8,4.0
1027,76108,blah,blahblah,Marvel Super Heroes,8-14,1004,Sanctum Sanctorum Showdown,AU,129.19240000000002,7.0,4.8,Average,5.0,4.8
1028,76107,blah,blahblah,Marvel Super Heroes,8-14,674,Thanos: Ultimate Battle,AU,91.1924,17.0,4.9,Average,4.7,4.2
1029,76103,blah,blahblah,Marvel Super Heroes,7-14,416,Corvus Glaive Thresher Attack,AU,45.59240000000001,3.0,3.7,Average,4.0,3.7
1030,76104,blah,blahblah,Marvel Super Heroes,7-14,375,The Hulkbuster Smash-Up,AU,37.9924,13.0,4.7,Easy,4.8,4.7
1031,76102,blah,blahblah,Marvel Super Heroes,6-12,223,Thor's Weapon Quest,AU,30.3924,10.0,4.4,Easy,4.4,4.9
1032,76101,blah,blahblah,Marvel Super Heroes,6-12,124,Outrider Dropship Attack,AU,15.1924,13.0,4.2,Easy,4.8,4.8
1033,76088,blah,blahblah,Marvel Super Heroes,7-14,492,Thor vs. Hulk: Arena Clash,AU,68.3924,6.0,4.7,Average,4.3,4.0
1034,76078,blah,blahblah,Marvel Super Heroes,7-14,375,Hulk vs. Red Hulk,AU,68.3924,7.0,4.1,Easy,3.7,2.3
1035,76084,blah,blahblah,Marvel Super Heroes,7-14,400,The Ultimate Battle for Asgard,AU,60.7924,6.0,4.8,Easy,4.3,4.5
1036,76083,blah,blahblah,Marvel Super Heroes,7-14,375,Beware the Vulture,AU,37.9924,23.0,4.4,Average,4.6,3.9
1037,76100,blah,blahblah,Marvel Super Heroes,7-14,358,Royal Talon Fighter Attack,AU,37.9924,7.0,4.7,Average,4.7,4.8
1038,76077,blah,blahblah,Marvel Super Heroes,7-14,377,Iron Man: Detroit Steel Strikes,AU,37.9924,10.0,4.8,Easy,4.6,4.3
1039,76082,blah,blahblah,Marvel Super Heroes,6-12,185,ATM Heist Battle,AU,30.3924,9.0,3.9,Easy,3.9,4.2
1040,76099,blah,blahblah,Marvel Super Heroes,6-12,229,Rhino Face-Off by the Mine,AU,30.3924,6.0,4.4,Easy,4.7,5.0
1041,76076,blah,blahblah,Marvel Super Heroes,6-12,160,Captain America Jet Pursuit,AU,30.3924,10.0,3.9,Easy,3.7,3.9
1042,76091,blah,blahblah,Marvel Super Heroes,5-12,79,Mighty Micros: Thor vs. Loki,AU,13.6724,2.0,3.5,Easy,3.5,3.0
1043,76090,blah,blahblah,Marvel Super Heroes,5-12,86,Mighty Micros: Star-Lord vs. Nebula,AU,13.6724,,,nan,,
1044,76089,blah,blahblah,Marvel Super Heroes,5-12,89,Mighty Micros: Scarlet Spider vs. Sandman,AU,13.6724,,,nan,,
1045,31313,blah,blahblah,MINDSTORMS®,10+,601,LEGO® MINDSTORMS® EV3,AU,379.9924,38.0,4.4,Challenging,4.3,3.7
1046,45500,blah,blahblah,MINDSTORMS®,10-21,1,EV3 Intelligent Brick,AU,250.7924,1.0,5.0,Average,4.0,3.0
1047,45517,blah,blahblah,MINDSTORMS®,8+,1,Transformer 10V DC,AU,37.9924,2.0,5.0,Very Easy,4.0,2.5
1048,45505,blah,blahblah,MINDSTORMS®,10-21,1,EV3 Gyro Sensor,AU,34.1924,,,nan,,
1049,45504,blah,blahblah,MINDSTORMS®,10+,1,EV3 Ultrasonic Sensor,AU,34.1924,4.0,3.0,Challenging,3.5,4.0
1050,45509,blah,blahblah,MINDSTORMS®,10-21,1,EV3 Infrared Sensor,AU,34.1924,,,nan,,
1051,45502,blah,blahblah,MINDSTORMS®,10-21,1,EV3 Large Servo Motor,AU,30.3924,2.0,5.0,nan,5.0,5.0
1052,45506,blah,blahblah,MINDSTORMS®,10-21,1,EV3 Color Sensor,AU,30.3924,1.0,5.0,Very Easy,5.0,5.0
1053,45508,blah,blahblah,MINDSTORMS®,10+,1,EV3 Infrared Beacon,AU,30.3924,3.0,5.0,Average,5.0,3.3
1054,9843,blah,blahblah,MINDSTORMS®,8+,1,Touch Sensor,AU,26.6,13.0,3.8,Very Easy,3.8,3.5
1055,45503,blah,blahblah,MINDSTORMS®,10-21,1,EV3 Medium Servo Motor,AU,22.7924,1.0,5.0,Easy,5.0,
1056,45507,blah,blahblah,MINDSTORMS®,10-21,1,EV3 Touch Sensor,AU,18.9924,,,nan,,
1057,45514,blah,blahblah,MINDSTORMS®,10-21,7,EV3 Cable Pack,AU,17.4724,,,nan,,
1058,21137,blah,blahblah,Minecraft™,12+,2863,The Mountain Cave,AU,303.9924000000001,11.0,4.3,Challenging,4.5,4.2
